"","Reservoir","Genbank.accession","TGG.W..AAG.K.","ApU","CAT.H..GTT.V.","AGA.Bias","AAT.N..ATA.I.","CpA","TTT.F..ACT.T.","K.Bias","TGG.W..TGG.W.","GCT.Bias","CAG.Q..AGC.S.","tga","GTA.Bias","ApC","GAG.E..AAA.K.","AAC.N..AAG.K.","aca","GpG","CGA.R..CCC.P.","C.Bias","GCA.Bias","AAT.N..GGT.G.","GCT.A..CAG.Q.","AGA.R..GAA.E.","cag","bird","camelid","carnivore","human","rodent","swine","yangochiroptera","yinpterochiroptera"
"252","camelid","KT368900.1",0.362583380624899,0.815551158130708,-0.43812393722462,0.369668246445498,-0.639761168517281,1.34298852611959,0.0113299754371904,0.0599690880989181,0,0.530589543937709,0.142273586548213,0.163873185579008,0.116402116402116,1.25781201664372,-0.102871400674268,0.80710277644524,0.142720037207223,0.850923814495287,-9999,0.0333848531684699,0.315906562847608,0.52516585036727,0.0259261249648693,0.151548308280597,0.085632022324334,0,1,0,0,0,0,0,0
"253","camelid","KT368901.1",0.362583380624899,0.815184187709292,-0.434414852836099,0.369668246445498,-0.636744574977855,1.3443617064943,0.0086236138394474,0.0599690880989181,0,0.53,0.114804828500414,0.163652070076388,0.115821347464042,1.25935659209492,-0.108350866438894,0.80710277644524,0.143259288758458,0.850722970968637,-9999,0.0334621329211746,0.315555555555556,0.523967527875162,0.032385460144155,0.154329951242474,0.0861595010682541,0,1,0,0,0,0,0,0
"254","camelid","KT368902.1",0.365674573194571,0.815899638767986,-0.444849345818465,0.369668246445498,-0.628441561084614,1.34276460821667,0.0149132838507178,0.0599690880989181,0,0.53156146179402,0.1433587738495,0.163870177844128,0.117069486404834,1.25822232936673,-0.105081346325071,0.796457489287026,0.142495806820981,0.850120866849976,-9999,0.0333848531684699,0.314507198228128,0.530160546081941,0.0240960308966391,0.151548308280597,0.0854974840925883,0,1,0,0,0,0,0,0
"255","camelid","KT368903.1",0.365674573194571,0.815370859436054,-0.432146420861471,0.370546318289786,-0.636050235202052,1.34493065730421,0.0093415132695474,0.0599876314162028,0,0.532668881506091,0.112134599944535,0.163526669990167,0.115558912386707,1.25825476286722,-0.110560812089696,0.808777973675066,0.143149514851205,0.851139506116308,-9999,0.0332405689548547,0.314507198228128,0.52705707837692,0.0246922424635308,0.151957470888844,0.0860934804621126,0,1,0,0,0,0,0,0
"256","camelid","KT368904.1",0.365674573194571,0.815806185608073,-0.43272798528612,0.369668246445498,-0.63401977765167,1.34329747598922,0.0139307571372478,0.0599690880989181,0,0.530454042081949,0.1433587738495,0.163898636800155,0.117069486404834,1.25821225625194,-0.105081346325071,0.804654256491204,0.142775054728085,0.850120866849976,-9999,0.0333848531684699,0.314507198228128,0.526087220694305,0.0261815373876605,0.151548308280597,0.0855123322435591,0,1,0,0,0,0,0,0
"257","camelid","KT368905.1",0.365674573194571,0.815806185608073,-0.43272798528612,0.369668246445498,-0.63401977765167,1.34329747598922,0.0139307571372478,0.0599690880989181,0,0.530454042081949,0.1433587738495,0.163883691744399,0.117069486404834,1.25821225625194,-0.105081346325071,0.804654256491204,0.14276203582082,0.850120866849976,-9999,0.0333848531684699,0.314507198228128,0.526087220694305,0.0261815373876605,0.151548308280597,0.0855045348231646,0,1,0,0,0,0,0,0
"258","camelid","KT368906.1",0.379257152381505,0.815498402782549,-0.42730465171613,0.369668246445498,-0.633854294191364,1.34478373182988,0.015227236653089,0.0596599690880989,0,0.5338512763596,0.141187220335992,0.163890643658773,0.116892911010558,1.25975193241578,-0.125483954729361,0.820954228654638,0.143022580335762,0.848499530168126,-9999,0.0333848531684699,0.312985571587125,0.531057828935447,0.0197975688841669,0.157068101504195,0.086017139063145,0,1,0,0,0,0,0,0
"259","camelid","KT368907.1",0.365674573194571,0.815886126846398,-0.434005799512172,0.370546318289786,-0.639583737637856,1.34166472872096,0.00738367501013034,0.0599690880989181,0,0.532668881506091,0.112134599944535,0.163794004316788,0.117735849056604,1.25835684500099,-0.106928068918235,0.725907389351468,0.142141608722811,0.850260009756706,-9999,0.0332302936630603,0.314507198228128,0.521427127728389,0.0246922424635308,0.150110748295679,0.0861001142442836,0,1,0,0,0,0,0,0
"260","camelid","KT368908.1",0.365674573194571,0.816972698887263,-0.437914599277225,0.369668246445498,-0.641605983018623,1.3434446799533,0.00706509609532616,0.0599690880989181,0,0.532668881506091,0.112134599944535,0.16367011571368,0.115471698113208,1.2566769047851,-0.106928068918235,0.730065399500132,0.142288638699762,0.85140264339336,-9999,0.0332302936630603,0.314507198228128,0.520600339752395,0.0246922424635308,0.152483228649309,0.0860349908417166,0,1,0,0,0,0,0,0
"261","camelid","KT368910.1",0.365674573194571,0.815993050451536,-0.450855369878677,0.369668246445498,-0.628441561084614,1.34281456299712,0.0142753668526316,0.0599690880989181,0,0.53156146179402,0.141187220335992,0.163919054871773,0.117069486404834,1.25823241198297,-0.105081346325071,0.796457489287026,0.14228377589025,0.850120866849976,-9999,0.0333848531684699,0.314507198228128,0.530160546081941,0.0240960308966391,0.151548308280597,0.0855229851504901,0,1,0,0,0,0,0,0
"262","camelid","KT368911.1",0.369305126693721,0.816604775292742,-0.43272798528612,0.369668246445498,-0.633854294191364,1.34318234464859,0.0109484641787755,0.0598145285935085,0,0.529281767955801,0.1433587738495,0.163908170654634,0.117069486404834,1.25690153431526,-0.107661992918562,0.811002202966853,0.142528844047508,0.849039975728742,-9999,0.0333848531684699,0.316022099447514,0.52474781297519,0.0283939276706012,0.151548308280597,0.0855173064285048,0,1,0,0,0,0,0,0
"263","camelid","KT368914.1",0.365674573194571,0.816365480211671,-0.430120421879039,0.369668246445498,-0.653485112439773,1.34486728847697,0.0129656089705681,0.0599690880989181,0,0.531491712707182,0.1433587738495,0.163875536313095,0.117069486404834,1.25734880983422,0.17167165559452,0.804654256491204,0.142500466359213,0.849319055183329,-9999,0.0333848531684699,0.316022099447514,0.526087220694305,0.0242272549757552,0.157119353330053,0.0855002798155278,0,1,0,0,0,0,0,0
"264","camelid","KT368915.1",0.36028804073805,0.814624114587411,-0.436178925148144,0.369668246445498,-0.628441561084614,1.34211154740108,0.0185550267457637,0.0602009273570325,0,0.533776301218162,0.129949777493191,0.163674887903723,0.117735849056604,1.25812021197051,-0.0975598874197364,0.843714690315926,0.14280188509174,0.850198396523684,-9999,0.0332302936630603,0.312292358803987,0.528955765539711,0.00544501344540854,0.149701585687433,0.0857829505809561,0,1,0,0,0,0,0,0
"265","camelid","KT368916.1",0.365674573194571,0.817720767093006,-0.440985972344168,0.369668246445498,-0.637091302664097,1.34161084583246,0.0096387062967119,0.0599690880989181,0,0.53429203539823,0.112134599944535,0.163207323720262,0.115646258503401,1.25469779538505,-0.106928068918235,0.817076776489761,0.142329007737327,0.852759780873891,-9999,0.0332302936630603,0.314159292035398,0.522986975730126,0.0216496658919104,0.152483228649309,0.086059400027221,0,1,0,0,0,0,0,0
"266","swine","KT381613.1",0.631951619533026,0.881354885007485,0.511846049970407,0.226415094339623,0.0486355960367796,1.25055715219441,-0.633433243576861,0.0492234169653524,0,0.430124223602484,-9999,0.153750400652131,0.189069423929099,1.17381269919254,0.0893732054986995,0.309774219241725,0.174230666376063,0.976231434425689,-9999,0.0248506571087216,0.326086956521739,0.0909217246596278,-0.0407561874196452,-9999,0.136535104826216,0,0,0,0,0,1,0,0
"267","yinpterochiroptera","KT444582.1",0.049660107677972,0.845586670747647,0.103902373579329,0.36084452975048,-1.58133726444582,1.32091915013023,-0.0852206401454951,0.0563843944806332,0,0.522926829268293,0.195243582390149,0.158484799641024,0.217429577464789,1.18274595998194,-0.377144802380016,0.0718216794808245,0.188672380525028,0.929043081832206,2.39095744194096,0.0313090985501156,0.286829268292683,-0.0832038012774798,-0.791225145136996,0.138742007754809,0.108821360122178,0,0,0,0,0,0,0,1
"268","swine","KT696544.1",-0.409042929456048,0.870202894416813,0.268004043780634,0.457943925233645,0.0759199166277176,1.3148407440376,-0.232660017450982,0.0601617250673854,0,0.523648648648649,-9999,0.173526890884806,0.195678271308523,1.18357304496199,0.223926096862892,0.205504892249612,0.163319426715111,0.894805300937032,-9999,0.0315902964959569,0.322635135135135,0.299566300165274,-0.796168656164826,-9999,0.0913692524458016,0,0,0,0,0,1,0,0
"269","human","KT779555.1",0.45274664173899,0.925004333875564,-0.138736178843047,0.336538461538462,0.0813310637880265,1.08926985932873,0.119073001743304,0.0564071736298968,0,0.651072124756335,-9999,0.148013760826307,0.195991091314031,1.08926985932873,-0.222954213983662,-0.278621751641153,0.0787576787278355,0.910002442920681,-9999,0.0357679591223324,0.228070175438597,0.143044579716274,-0.445483183279518,0.472617205950623,0.055953846817363,0,0,0,1,0,0,0,0
"270","human","KT779556.1",0.45274664173899,0.925081649516978,-0.137111483116045,0.334405144694534,0.0813310637880265,1.0905439024307,0.120912928665311,0.0564071736298968,0,0.651072124756335,-9999,0.14802893398474,0.195991091314031,1.08962978348482,-0.222954213983662,-0.278621751641153,0.0789769205567656,0.910321043335893,-9999,0.0357679591223324,0.228070175438597,0.143044579716274,-0.445483183279518,0.478976381336526,0.0561707509842237,0,0,0,1,0,0,0,0
"271","yinpterochiroptera","KU182964.1",-0.301324848855568,0.834420408928028,0.27537081721387,0.319444444444444,-1.15476172092889,1.29063455525653,-0.0179564534409787,0.0566860465116279,0,0.48813056379822,0.922212068053293,0.158376545658521,0.196405648267009,1.18939642903396,-0.790972802138631,-0.030305349495329,0.189692491477548,0.927863508415349,2.93922006329065,0.0303156146179402,0.287833827893175,0.334750707638038,-0.359913594273147,-0.612305379570132,0.106525553400788,0,0,0,0,0,0,0,1
"272","yangochiroptera","KU182965.1",-0.613104472886409,0.923326214789083,0.218071598669613,0.249315068493151,0.129586469472131,1.20719281888615,0.260151792983955,0.0536271254653386,0,0.520891364902507,-9999,0.147457918638495,0.215349369988545,1.10753580046522,-0.225630529574711,0.589048494722541,0.126291710221486,0.900132889616598,-9999,0.0311902605895965,0.295264623955432,0.23910021868803,0.158835061471422,1.12526129546742,0.0943072175024506,0,0.22304391904124,0,0,0,0,0.77695608095876,0
"273","carnivore","KU215419.1",-1.26004535751471,0.876041265719255,0.101226171440872,0.444180522565321,-0.0799491504264569,1.2975747823553,-0.849259249235667,0.0631888317413666,0,0.488991888760139,-9999,0.170335631778506,0.174904942965779,1.19365002861975,0.168150456880184,0.673535333754203,0.170829358247429,0.886851127341278,-9999,0.0302718589272594,0.323290845886443,0.478661612298742,-9999,0.432376417037004,0.0947954820332553,0,0,1,0,0,0,0,0
"274","carnivore","KU215420.1",-1.26268040515271,0.876830259443485,0.101034244844025,0.444180522565321,-0.0807365591104252,1.29688689709594,-0.84661024106409,0.0631888317413666,0,0.487861271676301,-9999,0.170633710309424,0.174772036474164,1.19404569442878,0.170231623084009,0.67215577906203,0.170633710309424,0.887306498043307,-9999,0.0302718589272594,0.322543352601156,0.477874203614773,-9999,0.432376417037004,0.0949334948975843,0,0,1,0,0,0,0,0
"275","carnivore","KU215421.1",-1.25813932553175,0.878651893759098,0.0928607492784854,0.441805225653207,-0.0804177914019794,1.29713614097957,-0.84223839322218,0.0625968849191703,0,0.488991888760139,-9999,0.170783577700518,0.175438596491228,1.19248820029355,0.278917613308214,0.676188286774733,0.169546015543268,0.887298630879673,-9999,0.030191186240496,0.323290845886443,0.480180750094467,-9999,0.432856332581081,0.0947972612453598,0,0,1,0,0,0,0,0
"276","carnivore","KU215422.1",-1.26353982816448,0.877485755353619,0.0988394086241339,0.444444444444444,-0.078693657480625,1.29805498351398,-0.84661024106409,0.0629684055841293,0,0.488991888760139,-9999,0.170708250631373,0.174772036474164,1.1940917697314,0.248874065314427,0.668044320663884,0.170461562407918,0.886775494753036,-9999,0.0302718589272594,0.323290845886443,0.480577691489813,-9999,0.431782416425538,0.0949749660304606,0,0,1,0,0,0,0,0
"277","carnivore","KU215423.1",-1.26120882477801,0.87617953424672,0.0988394086241339,0.444180522565321,-0.0748829301659114,1.29805498351398,-0.849259249235667,0.0631153563556209,0,0.488991888760139,-9999,0.170593608937386,0.174772036474164,1.1940917697314,0.129642412478585,0.67037532405036,0.170593608937386,0.887255897362181,-9999,0.0302718589272594,0.323290845886443,0.479917105244574,-9999,0.429124381650627,0.0950485375410904,0,0,1,0,0,0,0,0
"278","carnivore","KU215424.1",-1.26120882477801,0.876478061920688,-0.0409385034657785,0.445238095238095,-0.0769258317957118,1.29716106880932,-0.847772356244268,0.0631292716983905,0,0.487861271676301,-9999,0.17074150343035,0.175038051750381,1.19322981186542,0.16906815582071,0.673627359436737,0.170494767153717,0.887186944502414,-9999,0.0302785331079591,0.322543352601156,0.477874203614773,-9999,0.429998294632036,0.0949934665038798,0,0,1,0,0,0,0,0
"279","carnivore","KU215425.1",-1.26120882477801,0.876830259443485,-0.0409385034657785,0.445238095238095,-0.0807365591104252,1.29744080664766,-0.84661024106409,0.0631153563556209,0,0.487861271676301,-9999,0.170702625556064,0.175038051750381,1.19356639971056,0.16906815582071,0.673627359436737,0.170702625556064,0.887711337320826,-9999,0.0302718589272594,0.322543352601156,0.477874203614773,-9999,0.429998294632036,0.0949718364726655,0,0,1,0,0,0,0,0
"280","carnivore","KU215428.1",-1.25824881053007,0.876152088637499,0.101986338714269,0.444180522565321,-0.0779020668047322,1.29725529866574,-0.846093941072591,0.0629684055841293,0,0.488991888760139,-9999,0.170456511515133,0.174772036474164,1.1936929008731,0.192054960418524,0.672079845352468,0.170456511515133,0.886648846192973,-9999,0.0302718589272594,0.323290845886443,0.481369282165706,-9999,0.432376417037004,0.0946157158120231,0,0,1,0,0,0,0,0
"281","human","KU291448.1",0.125034699051704,0.828384698465612,-0.340997031829909,0.365131578947368,-0.0648450543799583,1.34590398489392,0.0776475660665167,0.0586440677966102,0,0.541880341880342,-9999,0.168802593199287,0.118778280542986,1.26377534820675,-0.0900115431370171,0.450393581208926,0.150844870518512,0.854158031581201,-9999,0.0327683615819209,0.278632478632479,0.329694645687983,-0.587165127920084,0.124628173921816,0.0815793687498075,0,0,0,1,0,0,0,0
"282","camelid","KU291449.1",0.171609901199027,0.824177817231102,-0.448036527717703,0.366336633663366,-0.288308899384926,1.32773669761145,-0.0120174326547907,0.0581070510671583,0,0.529605263157895,0.44002428404294,0.163927199830079,0.12817679558011,1.25148714943402,0.139433602001447,0.665283274530667,0.141095398914779,0.861683311394951,-9999,0.0326293440607889,0.297697368421053,0.460665438590424,-0.196153741434093,-0.369720465120309,0.085683387704611,0,1,0,0,0,0,0,0
"283","swine","KU729220.1",-0.444408082056772,0.870643428447831,0.272614198111458,0.463722397476341,-0.0185311987074018,1.34043596088907,-0.363962204548068,0.0603091661223601,0,0.52901023890785,-9999,0.172421324678626,0.191980558930741,1.18170970370612,0.222966020763695,0.512726913616449,0.166450023391055,0.89813076962528,-9999,0.0314609187894622,0.33617747440273,0.32292011664157,-0.158529183538504,-9999,0.0918087572964114,0,0,0,0,0,1,0,0
"284","yinpterochiroptera","KU762338.1",-0.816229157310127,0.83310386620908,0.130943994400388,0.150990099009901,-9999,1.25221224776341,0.110698649009557,0.0487780144001623,0,0.435013262599469,-0.0189947087648579,0.150827453110109,0.188139059304703,1.24026845624358,-0.290917776258179,0.521765115611915,0.156321168289616,0.863474044373212,-9999,0.0323496602778623,0.26790450928382,0.690091008713115,-0.321929604659583,-0.621634664115713,0.123608591538914,0,0,0,0,0,0,0,1
"285","swine","KU982981.1",0.450522493673913,0.84928883940701,0.354615174401785,0.185758513931888,-0.363737325152833,1.34929759421746,-0.589993146032501,0.0533916849015317,0,0.487644151565074,-9999,0.154333474244198,0.127659574468085,1.21645318310962,-0.508465131392704,0.332178665991962,0.136695362902004,0.920622167200924,-9999,0.0331509846827133,0.273476112026359,0.268654257448079,-0.289412815348124,-9999,0.102456676178922,0,0,0,0,0,1,0,0
"286","swine","KX022603.1",0.634098151707146,0.880699319953516,0.512202677720277,0.22884012539185,0.0448110224992533,1.24670598867328,-0.636427257789465,0.0491039426523298,0,0.437209302325581,-9999,0.154120907730318,0.187592319054653,1.17541156725624,0.0869430706454076,0.314078249555866,0.172532268576715,0.978021856206776,-9999,0.0248506571087216,0.322480620155039,0.0890872015301115,-0.0598005230767444,-9999,0.136303461749935,0,0,0,0,0,1,0,0
"287","camelid","KX108942.1",0.138864738599885,0.875238416735624,0.490933930095948,0.226053639846743,-0.0634253198379069,1.2113846061589,0.0252056027447285,0.0524370685447319,0,0.515325670498084,-9999,0.151469475254957,0.181888544891641,1.11680733300384,-0.176776592999582,0.578268643828274,0.140386342919229,0.925896551076624,-9999,0.0299839620668015,0.245210727969349,0.606483694163671,-0.158081485013583,-0.433951902062262,0.105659194933946,0,1,0,0,0,0,0,0
"288","camelid","KX108945.1",0.140193642449939,0.872069597144129,0.511349046965588,0.224137931034483,-0.078506326586166,1.21366706061023,0.0282905509526369,0.0525067986890733,0,0.517307692307692,-9999,0.150959823591151,0.180555555555556,1.12190306620568,-0.156626973089518,0.57680814559075,0.141355528126135,0.927409760046969,-9999,0.0299839620668015,0.247115384615385,0.629704955824933,-0.343387546517133,-0.44445715717838,0.10687857004659,0,1,0,0,0,0,0,0
"289","bird","KX185059.1",-0.148324392159457,0.854618707437643,0.467491414059151,0.322784810126582,-0.331452059527693,1.25789624167766,0.188400413662404,0.0613517804490814,0,0.399006622516556,-9999,0.143399470168998,0.243781094527363,1.08061426014718,0.0877215080506545,-0.378368721822628,0.127695039863237,0.918992309536304,-9999,0.0325470628260376,0.382450331125828,0.171086296240798,0.00146141715475936,-0.135730975985816,0.104782018597454,1,0,0,0,0,0,0,0
"290","bird","KX236000.1",-0.187120699064828,0.852929760846691,0.256414258974551,0.336477987421384,-0.263371618234554,1.25709694109561,0.218461744101119,0.0609327130375582,0,0.402684563758389,0.470533817761662,0.146089849246147,0.233250620347394,1.10036170867,0.217657140854962,-0.467808672760852,0.131661222160108,0.909776159902375,-9999,0.032678996936344,0.379194630872483,0.327249500659131,-0.0874003685339686,-0.195084572635663,0.106153470704431,1,0,0,0,0,0,0,0
"291","bird","KX236009.1",-0.167198395219734,0.854368079944619,0.286678450488582,0.33125,-0.219735950228915,1.26695040828235,0.110380258841779,0.0604788380801089,0,0.403305785123967,0.422354382242297,0.145340155120215,0.244143033292232,1.08220339714376,0.432089401872533,0.55880261021129,0.134755880946273,0.897192739805485,-9999,0.0327924656757063,0.375206611570248,0.217277366661429,-0.0424218638847947,0.0431566028206566,0.107133506882574,1,0,0,0,0,0,0,0
"292","bird","KX236013.1",0.0499143913817131,0.843208474444655,0.2121067639105,0.342767295597484,-0.228339177324953,1.26819098571566,0.148506558453801,0.0605923068194712,0,0.394915254237288,0.450744315227729,0.146886654934103,0.237745098039216,1.11626394455174,0.392050984058712,-0.129334966375272,0.135805731842583,0.895812175534057,-9999,0.0324520594576194,0.376271186440678,0.22862835120478,-0.0197935698710594,0.143545664331825,0.106428400855762,1,0,0,0,0,0,0,0
"293","bird","KX252772.1",0.508169036937428,0.848817920098073,0.301994576102554,0.320261437908497,-0.0925059142098936,1.24730516983323,0.338883685340793,0.0616205174761689,0,0.399659863945578,-9999,0.145391095170247,0.247204968944099,1.09855130072685,0.179537932931181,-1.02483805813954,0.13404852746193,0.910042868435144,-9999,0.0326827054017249,0.370748299319728,0.311886803202942,-0.495964184816079,0.35380325419604,0.105692108191137,1,0,0,0,0,0,0,0
"294","bird","KX252777.1",0.449073913535599,0.84734297254337,-0.0139894850163887,0.336477987421384,-0.227867199513919,1.26577595502362,0.147504574139637,0.0611596505162828,0,0.39202657807309,0.390520921394284,0.144823022954216,0.244084682440847,1.10273501665446,0.458169672544393,-0.331213236568644,0.132218532501718,0.904636233830386,-9999,0.0325655281969817,0.382059800664452,0.252724439593172,-0.476412043393912,-0.159181653846142,0.10675231709769,1,0,0,0,0,0,0,0
"295","bird","KX258195.1",0.0320479830263585,0.838379304551082,0.220767261701749,0.330128205128205,-0.162491099796989,1.29062596558497,0.129462586296371,0.0612848209209778,0,0.422945205479452,-9999,0.142806619758389,0.22716049382716,1.14570227637393,0.208024310132203,0.54798870745912,0.138682240848399,0.916579248745926,-9999,0.0321773735076748,0.381849315068493,0.229287800666457,-1.12965635302682,0.670183864155606,0.1085227200691,1,0,0,0,0,0,0,0
"296","bird","KX259251.1",-0.153347789378668,0.856305053717059,0.247051990472937,0.35202492211838,-0.21817253859219,1.26160042301323,-0.0740893230870694,0.0605923068194712,0,0.402684563758389,0.430782916092454,0.143713988391787,0.244416873449131,1.09333386848997,0.308603670621754,-0.317320207504426,0.13418456622244,0.899546059416153,-9999,0.0329059344150687,0.374161073825503,0.330791919810691,-0.0664542305357102,-0.126662278151778,0.106368955565965,1,0,0,0,0,0,0,0
"297","bird","KX275392.1",-0.162288275592935,0.845350319027437,0.250092681030584,0.34185303514377,-0.255977764293578,1.26226909047692,0.155654986795397,0.0615000567343697,0,0.400679117147708,0.371291195976033,0.144672000328343,0.234718826405868,1.1032809989283,0.376508467068307,-0.399436396319893,0.133087943362551,0.896087377698569,-9999,0.0327924656757063,0.380305602716469,0.292006258115419,-0.0232688385023063,0.149564791790065,0.107860441525936,1,0,0,0,0,0,0,0
"298","bird","KX302865.1",0.0482253519544732,0.854843731479367,0.441278281900428,0.341692789968652,-0.393699052253315,1.25503250408273,0.280991152402343,0.0602519006013843,0,0.405723905723906,0.334254940812566,0.14728387999242,0.238271604938272,1.09345406824799,0.487345185338458,-0.00488447335947513,0.133097166508037,0.907838271097752,-9999,0.0327924656757063,0.372053872053872,0.259367107540334,-0.0692681231851925,-0.284080443434974,0.103176098068245,1,0,0,0,0,0,0,0
"299","bird","KX302873.1",-0.169076330043934,0.854284876227748,0.289995760770805,0.335423197492163,-0.298724452881712,1.26868270575413,0.124271012285306,0.0603722197004085,0,0.402044293015332,0.345715144090113,0.143972533559371,0.237684729064039,1.09749853234216,0.337584790045816,-0.325768600888146,0.134443045649359,0.906059106384688,-9999,0.0327961870177031,0.379897785349233,0.292635987765444,-0.393755706863452,-0.193601507091795,0.106369689373918,1,0,0,0,0,0,0,0
"300","human","KX344031.1",0.323248903446524,0.951331245047227,0.114534399979126,0.298850574712644,-0.0845254972221796,1.25610686037377,0.123007972324268,0.0586856752270286,0.227305340909208,0.529411764705882,0.634851330725216,0.148621021458784,0.170491803278689,1.03868897567299,0.402501550645361,-9999,0.109792105942525,0.905556178343105,-9999,0.0341763499658237,0.281733746130031,-0.0447742292377791,-0.342326942173136,-0.914076651293991,0.0957333606693968,0,0,0,1,0,0,0,0
"301","carnivore","KX432213.1",0.0409174553575192,0.945551306846682,-0.0233207258074123,0.288065843621399,-0.0385369902521505,1.23773947286294,-0.0306584136717065,0.0593837153935106,0,0.531284302963776,0.570358992943342,0.149551587433403,0.173791170287316,1.05592139459716,0.496164659852132,-0.0642154661322381,0.10470820154126,0.900696737700178,-9999,0.0347595401673356,0.285400658616905,-0.113907649679611,-0.316872595409029,-1.31922574863374,0.0945466461174248,0,0.747279183447597,0.252720816552403,0,0,0,0,0
"302","yangochiroptera","KX442564.1",-9999,0.895717582130612,0.526830587681942,0.24765478424015,-0.0751386365813477,1.2368793992143,-0.258575424846865,0.0529287706646711,0,0.482511210762332,0.718957267774217,0.151302985676925,0.181818181818182,1.09604659633347,-0.20652690332509,0.527360674155207,0.15203985086691,0.925363215194687,-9999,0.0312946458942785,0.28609865470852,0.193117130638602,0.105786881929738,1.05204188123699,0.119372160777574,0,0,0,0,0,0,1,0
"303","yangochiroptera","KX442565.1",-9999,0.887723156836228,0.552076724594783,0.238721804511278,-0.388889831516309,1.23527515735769,-0.0191736795822143,0.0534049935369753,0,0.463045414069457,0.739912264202436,0.149772074405054,0.171875,1.11223815458976,-0.0237259077730623,0.363396934845262,0.153700522258301,0.920684744312112,-9999,0.0317028369276822,0.301869991095281,0.253046061843102,-0.385526044481668,1.13201455367595,0.119817659524043,0,0,0,0,0,0,1,0
"304","swine","KX499468.1",-0.432573426866243,0.867942258332085,0.251346599765909,0.467084639498433,0.0476317444875834,1.32846321339092,-0.256495161142956,0.0601876820191996,0,0.532883642495784,-9999,0.172694623917998,0.194278903456496,1.18486507136767,0.251950810655875,0.387632631812608,0.16649151242669,0.89451157948687,-9999,0.031496062992126,0.330522765598651,0.318828509531042,-0.158681602713132,-9999,0.0910616766923925,0,0,0,0,0,1,0,0
"305","carnivore","KX512809.1",-0.309004841920602,0.833621157881136,0.0623339007317221,0.339160839160839,-0.190234279214384,1.34640152444609,-2.11303165696388,0.0573815543585798,0,0.43716814159292,-9999,0.157306573265579,0.163398692810458,1.29310163621501,0.338910429666024,-0.274222620879327,0.173666456885199,0.868763620558868,-9999,0.033747389249203,0.330973451327434,0.251742486127787,-9999,0.941764560007649,0.0853230853392501,0,0,1,0,0,0,0,0
"306","carnivore","KX512810.1",-0.339769848842769,0.835233705523163,0.0782330614864796,0.320557491289199,-1.6769484957114,1.33708909616491,-1.31985447060856,0.0569141353218554,0,0.455985915492958,-9999,0.157861481726927,0.176728869374314,1.28653017164443,0.39034096063185,0.151908105509087,0.171269588347964,0.86825988790029,-9999,0.0336659721460687,0.311619718309859,0.353409510725928,-9999,0.833808323420337,0.0943627126348459,0,0,1,0,0,0,0,0
"307","human","KX538966.1",0.330755052728355,0.95235849204058,0.103010451028611,0.310240963855422,-0.0846117981639074,1.25238364766713,0.0645843412021854,0.0591049536529453,0.233016524526644,0.536891679748823,0.680705120266368,0.147910944979049,0.169230769230769,1.03755290759717,0.403593463814031,-9999,0.108423407631701,0.893927373571664,-9999,0.0345858666400877,0.273155416012559,-0.0322084532660841,-0.578589224935014,-0.80274090234336,0.0952608951825848,0,0,0,1,0,0,0,0
"308","human","KX538979.1",0.329067288614635,0.950563383785469,0.108879599496643,0.313253012048193,-0.0846117981639074,1.25305947737487,0.104534947876592,0.0590052825675272,0.231383443286187,0.538582677165354,0.640672518472062,0.148323369708058,0.169045005488474,1.04288939984821,0.398178524308389,-9999,0.109067861334196,0.891934777222786,-9999,0.034785208810924,0.27244094488189,-0.0311825115082078,-0.591389092246486,-0.80771896394267,0.0959083443225036,0,0,0,1,0,0,0,0
"309","yangochiroptera","KX574227.1",0.404469587866663,0.892155442901132,0.387812058077466,0.241847826086957,-0.100933242893648,1.22143506215939,0.192893471507148,0.0513502454991817,0,0.484419263456091,0.783446906637288,0.154141653251253,0.156431054461182,1.10829021078926,0.270270745759198,0.567217428891133,0.132014867542606,0.914283840461519,-9999,0.030994271685761,0.276203966005666,0.205635001646876,-1.13323802751595,0.639731371568387,0.109639466264198,0,0.332538884160025,0,0,0,0,0.667461115839975,0
"310","bird","KX640829.1",0.0687293321521807,0.848988210185142,0.305513394038927,0.341692789968652,-0.312123071962536,1.26643823878734,0.285602851253242,0.0615140165701964,0,0.391231028667791,0.561101083142851,0.142658667880266,0.249079754601227,1.09896214927516,0.179860419033083,0.0656665426216349,0.136209361014069,0.895746620183904,-9999,0.0331403926909545,0.376053962900506,0.235804496639668,0.105731373803303,-0.262894173042235,0.102930937584495,1,0,0,0,0,0,0,0
"311","swine","KX834351.1",0.652617199474383,0.880610427511377,0.396083969392286,0.226415094339623,0.0233076829194746,1.23998789773881,-0.617512539095419,0.0491332934847579,0,0.437888198757764,-9999,0.157600601530082,0.190058479532164,1.17369526573139,0.117954126933997,0.393414598344471,0.171550183963064,0.978994893168511,-9999,0.0245068738792588,0.31832298136646,0.185133281367245,-0.0242272953353242,-9999,0.132372633300219,0,0,0,0,0,1,0,0
